exercise_id,language_code,concept_id,headword,level,type_title,src,en,v1,v2,lk1,lk2,lk_verdict,lk_reason,voice,agent_nom,subject,embedded_agents,person,number,gender,tf,tense_open,perfective_present,fragment,rewrite_action,rewrite_by,rewrite_text,alt_mapped_groups,flags
42454,cz,722,romantic,B2,All Present Tenses,"Právě teď dav tleská, zatímco se romantický pár objímá na mostě.","Right now, the crowd is clapping as the romantic couple hugs on the bridge.","Right now, the crowd is clapping as the romantic couple hugs on the bridge.",,is clapping,,exact,full continuous verb phrase,active_agent,True,dav,romantický pár,3sg,sg,m,present,False,True,False,U,model,"Právě teď dav tleská, zatímco se romantický pár objímá na mostě.",exactly_just_right|now_right_now|right_correct|right_now_at_the_moment|now_right_now|right_now_at_the_moment|crowd_group|hall_crowd_audience|hug_embrace,
33438,cz,2521,hurt,A2,Modal verb SHOULD,"Tohle je noční můra! Jestli to bolí, měl bys použít víc ledu!","This is a nightmare! If it hurts, you should use more ice!","This is a nightmare! If it hurts, you should use more ice!",,should,,exact,modal is the tested item,active_agent,True,Tohle,,3sg,sg,n,present,False,False,False,R,model,"Tohle je noční můra! Jestli to bolí, ty bys měl použít víc ledu!",hurt_ache|hurt_injure|upset_hurt|snow_frost,
33617,cz,1494,knee,A1,Present Simple,On ohýbá kolena a klesá do dřepu.,He bends his knees and drops into a squat.,He bends his knees and drops into a squat.,,bends,,exact,present simple verb tested,active_agent,True,On,,3sg,sg,m,present,False,False,False,U,script,On ohýbá kolena a klesá do dřepu.,bend_bow|decrease_fall|drop_lower_reduce|drop_off|fall_drop,
33623,cz,1494,knee,A2,Basic conjunctions,"Skvělý pacient. Koleno ho bolelo, ale teď dělá dřepy jako profík.","Great patient. His knee hurt, but now he squats like a pro.","Great patient. His knee hurt, but now he squats like a pro.",,but,,exact,conjunction is the tested item,active_agent,True,Koleno,,3sg,sg,n,past,False,False,False,U,script,"Skvělý pacient. Koleno ho bolelo, ale teď dělá dřepy jako profík.",great_fantastic|hurt_ache|hurt_injure|upset_hurt|now_right_now|like_enjoy|like_such_as,
12758,cz,1121,cap,A1,Prepositions of place/time,Kšiltovku si dá na horkou hlavu.,He puts the cap on his hot head.,He puts the cap on his hot head.,He will put the cap on his hot head.,on,on,exact,preposition is the tested item,active_prodrop,False,,,3sg,sg,,future,True,True,False,R,model,On si kšiltovku dá na horkou hlavu.,pack_put|put_place_set|stick_put|hat_cap|hot_spicy,
12764,cz,1121,cap,A2,Future with WILL,Nasaď si ji a očím bude líp.,Put it on and your eyes will feel better.,Put it on and your eyes will feel better.,,will feel,,adjusted,bare auxiliary needed main verb,active_prodrop,False,,,1sg,sg,,present,False,False,False,U,model,Nasaď si ji a očím bude líp.,pack_put|put_place_set|stick_put|feel_sense,
32585,cz,2318,cold,A1,HAVE GOT,Její pokoj má velmi studenou klimatizaci.,Her room has got a very cold air conditioner.,Her room has got a very cold air conditioner.,,has got,,exact,have got form is tested,active_agent,True,Její pokoj,,3sg,sg,m,present,False,False,False,U,script,Její pokoj má velmi studenou klimatizaci.,room_space|arrive_come|become_get|buy_get|fetch_go_get|get_obtain|get_receive|understand_get|cold_chilly_cool|cold_freezing,
21940,cz,1783,sandwich,A1,HAVE GOT,Ta žena má dřevěné prkénko a dva plátky bílého chleba.,The woman has got a wooden board and two slices of bread.,The woman has got a wooden board and two slices of bread.,The woman has got a wooden board and two slices of white bread.,has got,has got,exact,have got form is tested,active_agent,True,Ta žena,,3sg,sg,f,present,False,False,False,U,script,Ta žena má dřevěné prkénko a dva plátky bílého chleba.,woman_lady|arrive_come|become_get|buy_get|fetch_go_get|get_obtain|get_receive|understand_get|wooden_wood|board_plank|chopping_board|cut_chop_slice|piece_slice,
21959,cz,1783,sandwich,A2,"There is, are",Na prkénku jsou dvě půlky sendviče.,There are two halves of the sandwich on the board.,There are two halves of the sandwich on the board.,,are,,exact,existential verb is tested,active_agent,True,dvě půlky sendviče,,3pl,pl,f,present,False,False,False,U,script,Na prkénku jsou dvě půlky sendviče.,board_plank|chopping_board,
5775,cz,334,degree,B1,Past Simple or Continuos,"Šla podél řad, když se její tvář objevila na velké obrazovce.",She was walking along the rows when her face appeared on the jumbotron.,She was walking along the rows when her face appeared on the jumbotron.,,appeared,,exact,past simple verb tested,active_prodrop,False,,její tvář,3sg,sg,f,past,True,False,False,U,script,"Šla podél řad, když se její tvář objevila na velké obrazovce.",hike_walk|walk_stroll|along_down|argument_fight_quarrel|fight_argue|face_expression|appear_show_up|appear_turn_up|look_seem_appear|seem_appear,
5804,cz,334,degree,B2,Articles advanced,"Ten diplom, který drží, je první v její rodině.",The degree she is holding is the first one in her family.,The degree she is holding is the first one in her family.,,The,,exact,article is the tested item,active_agent,True,Ten diplom,,3sg,sg,m,present,False,False,False,R,model,"Ten diplom, který ona drží, je první v její rodině.",hold_carry|hold_stay_still|keep_hold|press_hold|family_relatives,
2926,cz,76,eerie,B1,Past Continuous,"Vítr kvílel nad prázdným nákladovým nádražím, zatímco v oblacích rostla rudá záře.",The wind was howling over the empty freight yard while the red glow grew in the clouds.,The wind was howling over the empty freight yard while the red glow grew in the clouds.,,was howling,,exact,full past continuous phrase,active_agent,True,Vítr,rudá záře,3sg,sg,m,past,True,False,False,U,model,"Vítr kvílel nad prázdným nákladovým nádražím, zatímco v oblacích rostla rudá záře.",wind_breeze|empty_clear|empty_deserted|empty_vacant|tip_empty|garden_yard|while_as|glow_shine|become_get|grow_get_bigger,
2949,cz,76,eerie,B2,Mixed Conditional,"Kdyby se mraky protrhaly dřív, teď bychom věděli přesně, co je to za světlo na obloze.","If the clouds had cleared earlier, we would know exactly what that light in the sky is right now.","If the clouds had cleared earlier, we would know exactly what that light in the sky is right now.",,would know,,exact,conditional verb phrase complete,active_prodrop,False,,mraky,3pl,pl,m,present,False,False,False,R,model,"Kdyby se mraky protrhaly dřív, my bychom teď věděli přesně, co je to za světlo na obloze.",empty_clear|exactly_just_right|precisely_exactly|light_bright|light_lighting|exactly_just_right|now_right_now|right_correct|right_now_at_the_moment|now_right_now|right_now_at_the_moment,
36196,cz,2117,village,A1,"My, Your, His,...",Děti mávají ze svého domu ve vesnici.,The children wave from their house in the village.,The children wave from their house in the village.,,their,,exact,possessive is the tested item,active_agent,True,Děti,,3pl,pl,n,present,False,False,False,U,script,Děti mávají ze svého domu ve vesnici.,children_kids|wave_signal|house_home,
23110,cz,1860,sleepy,A1,Present Simple,V nočním vlaku je vždycky ospalá,She always gets sleepy on the night train.,She always gets sleepy on the night train.,She is always sleepy on the night train.,gets,is,exact,present simple verb tested,active_prodrop,False,,,3sg,sg,f,present,False,False,False,R,script,V nočním vlaku ona je vždycky ospalá,always_all_the_time|arrive_come|become_get|buy_get|fetch_go_get|get_obtain|get_receive|understand_get|exercise_work_out|teach_train|train_practise,
23127,cz,1860,sleepy,A2,"Much, Many, Some...",V nočním vlaku není moc lidí.,There are not many people on the night train.,There are not many people on the night train.,,many,,exact,quantifier is the tested item,impersonal,False,,,3sg,sg,,present,False,False,False,U,script,V nočním vlaku není moc lidí.,people_folk|exercise_work_out|teach_train|train_practise,
35900,cz,2010,time,A1,"A, AN, THE","Upřímně, ty kontroluješ čas na hodinkách jako profík.","Honestly, you check the time on your watch like a pro.","Honestly, you check the time on your watch like a pro.",,the,,exact,article is the tested item,active_agent,True,ty,,2sg,sg,,present,False,False,False,U,script,"Upřímně, ty kontroluješ čas na hodinkách jako profík.",honest_truthful|bill_check_invoice|check_inspect|check_make_sure|look_at_watch|observe_watch|see_watch|like_enjoy|like_such_as,empty_correct_answer
35904,cz,2010,time,A2,"Much, Many, Some...",Ona nemá hodně času před vlakem.,She has not got much time before the train.,She has not got much time before the train.,,much,,exact,quantifier is the tested item,active_agent,True,Ona,,3sg,sg,f,present,False,False,False,U,script,Ona nemá hodně času před vlakem.,arrive_come|become_get|buy_get|fetch_go_get|get_obtain|get_receive|understand_get|in_front_of_before|exercise_work_out|teach_train|train_practise,
14003,cz,1205,cream,A1,TO BE,Smetana je hustá a bílá.,The cream is thick and white.,The cream is thick and white.,,is,,exact,copula is the tested item,active_agent,True,Smetana,,3sg,sg,f,present,False,False,False,U,script,Smetana je hustá a bílá.,thick_heavy,
14017,cz,1205,cream,A2,Present Continuous or Simple,"Obvykle kupuje šlehačku, ale dneska si ji šlehá sama.","She usually buys cream, but today she is whipping it herself.","She usually buys cream, but today she is whipping it herself.",,is whipping,,exact,full continuous verb phrase,active_prodrop,False,,,3sg,sg,f,present,False,False,False,R,script,"Obvykle ona kupuje šlehačku, ale dneska si ji šlehá sama.",ordinary_normal_usual|usually_normally|buy_get|buy_purchase,
33191,cz,2492,hand,A2,Present Continuous or Simple,"Obvykle podává tašky, ale teď podává zákazníkovi minci.","He usually hands over bags, but now he is handing the customer a coin.","He usually hands over bags, but now he is handing the customer a coin.",,is handing,,exact,full continuous verb phrase,active_prodrop,False,,,3sg,sg,,present,False,True,False,R,model,"On obvykle podává tašky, ale teď podává zákazníkovi minci.",ordinary_normal_usual|usually_normally|give_hand|bag_handbag_purse|bag_sack|luggage_baggage|now_right_now|give_hand|customer_client,
41646,cz,3374,plastic,B1,0 Conditional,"Když plast končí v řece, prostě tam roky plave, fakt, kámo.","If plastic ends up in a river, it just floats there for years, no cap, man.","If plastic ends up in a river, it just floats there for years, no cap, man.",,ends up,,exact,phrasal verb span complete,active_prodrop,False,,plast,3sg,sg,,present,False,False,False,R,model,"Když plast končí v řece, on prostě tam roky plave, fakt, kámo.",end_finish|river_stream|float_drift|hat_cap|dude_mate_bro|man_guy,
41651,cz,3374,plastic,B2,Future Perfect Simple,Do večera ona posbírá všechen plast u břehu.,"By evening, she will have collected all the plastic near the bank.","By evening, she will have collected all the plastic near the bank.",,will have collected,,exact,complete future perfect phrase,active_agent,True,ona,,3sg,sg,f,future,True,True,False,U,script,Do večera ona posbírá všechen plast u břehu.,smooth_even|collect_gather|collect_pick_up|near_beside|near_close,
18809,cz,1562,melt,A1,Modal verb CAN,Dokáže horká voda rozpustit led za minutu?,Can hot water melt ice in one minute?,Can hot water melt ice in one minute?,,Can,,exact,modal is the tested item,active_agent,True,horká voda,,3sg,sg,f,present,False,True,False,U,model,Dokáže horká voda rozpustit led za minutu?,hot_spicy|melt_thaw|snow_frost|moment_minute_second,
18818,cz,1562,melt,A2,Present or Past Simple,"Teď rozpouští led, ale dřív rozpouštěla sníh.","She melts ice now, but before she melted snow.","She melts ice now, but before she melted snow.",,melted,,exact,past simple verb tested,active_prodrop,False,,,3sg,sg,f,present,False,True,False,U,script,"Teď rozpouští led, ale dřív rozpouštěla sníh.",melt_thaw|snow_frost|now_right_now|in_front_of_before|melt_thaw,
41768,cz,3384,position,B1,0 Conditional,"Když držíš polohu tak sebejistě, lidi si toho vždycky všimnou. Respekt.","If you hold a position that confidently, people always notice. Respect.","If you hold a position that confidently, people always notice. Respect.",,hold,,exact,conditional clause verb tested,active_agent,True,lidi,,3pl,pl,m,present,False,False,False,R,model,"Když ty držíš polohu tak sebejistě, lidi si toho vždycky všimnou. Respekt.",hold_carry|hold_stay_still|keep_hold|press_hold|job_work_position|people_folk|always_all_the_time|notice_see_realise|smell_notice|spot_notice_see,
42607,cz,3458,scan,B1,Present Perfect Continuous,"Kámo, ona zkoumá břeh už deset minut, co tam vůbec hledá?","Dude, she has been scanning the shore for ten minutes, what's she even lookin' for?","Dude, she has been scanning the shore for ten minutes, what's she even lookin' for?",,has been scanning,,exact,complete perfect continuous phrase,active_agent,True,ona,,3sg,sg,f,present,False,False,False,U,script,"Kámo, ona zkoumá břeh už deset minut, co tam vůbec hledá?",dude_mate_bro|beach_shore_coast|moment_minute_second|smooth_even,
42616,cz,3458,scan,B2,All Future Tenses,"Tímhle tempem ona prozkoumá celý stadion do půlnoci. Rychlá práce, samozřejmě.","At this rate, she will have scanned the whole stadium by midnight. A quick job, obviously.","At this rate, she will have scanned the whole stadium by midnight. A quick job, obviously.",,will have scanned,,exact,complete future perfect phrase,active_agent,True,ona,,3sg,sg,f,future,False,True,False,U,script,"Tímhle tempem ona prozkoumá celý stadion do půlnoci. Rychlá práce, samozřejmě.",whole_entire|quick_fast|job_work_position,
43359,cz,3521,speed,B1,Past Perfect Simple,"Vozidlo uhánělo po venkovské silnici předtím, než bylo zaparkováno u dun, jak bylo pozorováno.","The vehicle had sped along the country road before it was parked by the dunes, as observed.","The vehicle had sped along the country road before it was parked by the dunes, as observed.",,had sped,,exact,complete past perfect phrase,active_agent,True,Vozidlo,,3sg,sg,n,past,False,False,False,U,script,"Vozidlo uhánělo po venkovské silnici předtím, než bylo zaparkováno u dun, jak bylo pozorováno.",car_vehicle|along_down|street_road|in_front_of_before|observe_watch,
43363,cz,3521,speed,B2,Relative clauses,"Muž, jehož auto předtím uhánělo po silnici, k němu přichází.","The man, whose car was speeding along the road earlier, walks up to it.","The man, whose car was speeding along the road earlier, walks up to it.",,whose,,exact,relative pronoun is tested,active_agent,True,Muž,jehož auto,3sg,sg,m,present,False,False,False,U,script,"Muž, jehož auto předtím uhánělo po silnici, k němu přichází.",dude_mate_bro|man_guy|car_vehicle|along_down|street_road|hike_walk|walk_stroll,
38510,cz,3084,departure,B1,"Used to, Would","Před odletem dřív bývala nervózní, ale teď letiště miluje.","She used to be nervous before a departure, but now she loves airports.","She used to be nervous before a departure, but now she loves airports.",,used to be,,adjusted,span lacked the lexical verb,active_prodrop,False,,,3sg,sg,f,past,False,False,False,U,script,"Před odletem dřív bývala nervózní, ale teď letiště miluje.",worried_nervous_anxious|in_front_of_before|now_right_now|love_adore,
38513,cz,3084,departure,B2,All Present Tenses,"Takže prý mluví o svém odletu od chvíle, kdy sem přišla.",Ok so apparently she has been talking about her departure since she got here.,Ok so apparently she has been talking about her departure since she got here.,,has been talking,,exact,complete perfect continuous phrase,active_prodrop,False,,,3sg,sg,f,present,False,False,False,R,model,"Takže ona prý mluví o svém odletu od chvíle, kdy sem přišla.",okay|apparently_supposedly|speak_talk|since_as|arrive_come|become_get|buy_get|fetch_go_get|get_obtain|get_receive|understand_get,
5870,cz,341,diploma,B1,2. Conditional,"Kdybych měl takový talár, prošel bych přes pódium dvakrát kvůli fotkám.","If I had a gown like that, I would cross the stage twice for the photos.","If I had a gown like that, I would cross the stage twice for the photos.",,would cross,,exact,conditional verb phrase complete,active_prodrop,False,,,3sg,sg,m,present,False,False,False,R,model,"Kdybych měl takový talár, já bych prošel přes pódium dvakrát kvůli fotkám.",like_enjoy|like_such_as|angry_mad_furious|cross_go_across|photo_picture,
5890,cz,341,diploma,B2,Wish clauses,"Přál by si, aby děkan vyslovil jeho příjmení správně — bylo to těsné.",He wishes the dean pronounced his surname properly — it was close.,He wishes the dean pronounced his surname properly — it was close.,,pronounced,,exact,wish-clause verb is tested,active_prodrop,False,,děkan,3sg,sg,m,present,False,False,False,R,model,"On by si přál, aby děkan vyslovil jeho příjmení správně — bylo to těsné.",close_shut|near_close,
33969,cz,1581,mother,A1,Cardinal numbers,Matka má tři hladné děti a jednu palačinku! Katastrofa!,The mother has got three hungry children and one pancake! Disaster!,The mother has got three hungry children and one pancake! Disaster!,,three,,exact,numeral is the tested item,active_agent,True,Matka,,3sg,sg,f,present,False,False,False,U,script,Matka má tři hladné děti a jednu palačinku! Katastrofa!,arrive_come|become_get|buy_get|fetch_go_get|get_obtain|get_receive|understand_get|children_kids|disaster_catastrophe,
33971,cz,1581,mother,A2,Future BE GOING TO,"Takže, matka se chystá udělat zítra palačinky pro celou třídu, řekla.","Ok so the mother is going to make pancakes for the whole class tomorrow, she said.","Ok so the mother is going to make pancakes for the whole class tomorrow, she said.",,is going to make,,exact,complete going-to phrase,active_agent,True,matka,,3sg,sg,f,future,False,False,False,R,model,"Takže, matka se chystá udělat zítra palačinky pro celou třídu, řekla ona.",okay|leave_go|travel_go|cook_make|earn_make|make_create|prepare_make|whole_entire|lesson_class,
38083,cz,3043,copper,B1,0 Conditional,"Když se měděné kotle zahřejí, kov se roztahuje.","If the copper vessels get hot, the metal expands.","If the copper vessels get hot, the metal expands.",,get,,exact,conditional clause verb tested,active_agent,True,kov,měděné kotle,3sg,sg,m,present,False,True,False,U,model,"Když se měděné kotle zahřejí, kov se roztahuje.",arrive_come|become_get|buy_get|fetch_go_get|get_obtain|get_receive|understand_get|hot_spicy,
38090,cz,3043,copper,B2,All Present Tenses,"Upřímně, pod těmihle měděnými kotli pracuješ už roky a je to vidět.","Honestly, you have been working under these copper vessels for years, and it shows.","Honestly, you have been working under these copper vessels for years, and it shows.",,have been working,,exact,complete perfect continuous phrase,active_prodrop,False,,,2sg,sg,,present,False,False,False,R,model,"Upřímně, ty pod těmihle měděnými kotli pracuješ už roky a je to vidět.",honest_truthful|work_function|show_demonstrate|show_display|show_play|show_programme,
44395,cz,3619,underground,B2,Wish clauses,"Kámo, kéž bych měl takovou podzemní garáž, fakt.","Bro, I wish I had an underground garage like this, fr.","Bro, I wish I had an underground garage like this, fr.",,had,,exact,wish-clause verb is tested,active_prodrop,False,,,3sg,sg,m,present,False,False,False,U,script,"Kámo, kéž bych měl takovou podzemní garáž, fakt.",dude_mate_bro|train_tube|like_enjoy|like_such_as,
37470,cz,239,cage,B1,Past Perfect Simple,"Než vyšlo slunce, otevřel na střeše každou klec.","By the time the sun was up, he had opened every cage on the roof.","By the time the sun was up, he had opened every cage on the roof.",,had opened,,exact,complete past perfect phrase,active_prodrop,False,,slunce,3sg,sg,m,past,False,False,False,R,model,"Než vyšlo slunce, on otevřel na střeše každou klec.",sun_sunshine|open_unlock|roof_rooftop,
39235,cz,3151,film,B1,Reported speech,"Zdravotník řekl, že film byl poslán z laboratoře hodinu předtím.",The medic said the film had been sent from the lab an hour before.,The medic said the film had been sent from the lab an hour before.,,had been sent,,adjusted,span was missing the participle,active_agent,True,Zdravotník,film,3sg,sg,m,past,False,False,False,U,script,"Zdravotník řekl, že film byl poslán z laboratoře hodinu předtím.",film_movie|film_shoot|record_film|send_post_mail|send_ship|in_front_of_before,
21424,cz,1755,ring,A1,"My, Your, His,...",Před kolem si zavazuje svoje modré rukavice.,He ties his blue gloves before the round.,He ties his blue gloves before the round.,,his,,exact,possessive is the tested item,active_prodrop,False,,,3sg,sg,,present,False,True,False,R,script,Před kolem on si zavazuje svoje modré rukavice.,tie_knot|in_front_of_before|round_circular,
21431,cz,1755,ring,A2,Present Continuous or Simple,"Obvykle trénuje sám, ale dnes mu trenér pomáhá","He usually trains alone, but today his coach is helping.","He usually trains alone, but today his coach is helping.",,is helping,,exact,full continuous verb phrase,active_prodrop,False,,,3sg,sg,m,present,False,False,False,R,script,"Obvykle on trénuje sám, ale dnes mu trenér pomáhá",ordinary_normal_usual|usually_normally|exercise_work_out|teach_train|train_practise|alone_on_own|bus_coach|trainer_coach|help_assist,
8454,cz,670,pollute,B1,Passive or Active,Tahle voda byla zničena jediným člověkem asi za deset vteřin.,This water was ruined by one man in about ten seconds.,This water was ruined by one man in about ten seconds.,,was ruined,,exact,complete passive verb phrase,passive,False,Tahle voda,,3sg,sg,f,past,False,False,False,U,script,Tahle voda byla zničena jediným člověkem asi za deset vteřin.,destroy_ruin|ruin_spoil|dude_mate_bro|man_guy|moment_minute_second,
8462,cz,670,pollute,B2,Past Perfect Continuous,"Ten komín kouřil nad tyhle kopce roky, než se někdo ozval.",The chimney had been smoking over these hills for years before anyone complained.,The chimney had been smoking over these hills for years before anyone complained.,,had been smoking,,exact,complete past perfect continuous,active_agent,True,Ten komín,někdo,3sg,sg,m,past,False,False,False,U,script,"Ten komín kouřil nad tyhle kopce roky, než se někdo ozval.",hill_slope|in_front_of_before|anyone|complain_moan,
20416,cz,1682,plaster,A1,Wh- questions,Co ji bolí? Prst s malou ranou.,What hurts? Her finger with the small cut.,What hurts? Her finger with the small cut.,,What,,exact,wh-word is the tested item,active_agent,True,Co,,3sg,sg,,present,False,False,False,U,model,Co ji bolí? Prst s malou ranou.,hurt_ache|hurt_injure|upset_hurt|small_little_tiny|cut_chop_slice|drop_lower_reduce|reduce_cut,
20430,cz,1682,plaster,A2,"Must, Have to...","Ranka je otevřená, takže ji musíš nejdřív vyčistit.","The cut is open, so you must clean it first.","The cut is open, so you must clean it first.",,must,,exact,modal is the tested item,active_prodrop,False,,,2sg,sg,,present,False,False,False,R,script,"Ranka je otevřená, takže ji ty musíš nejdřív vyčistit.",cut_chop_slice|drop_lower_reduce|reduce_cut|open_unlock|clean_pure|clean_tidy|wipe_clean_dust,
4298,cz,111,panic,B1,0 Conditional,"Když ztratíš klíče v tašce téhle velikosti, panika přijde asi za dvě vteřiny.","If you lose your keys in a bag that size, panic starts in about two seconds.","If you lose your keys in a bag that size, panic starts in about two seconds.",,lose,,exact,conditional clause verb tested,active_agent,True,panika,,3sg,sg,f,present,True,True,False,R,model,"Když ty ztratíš klíče v tašce téhle velikosti, panika přijde asi za dvě vteřiny.",enter_type_in|key_button|bag_handbag_purse|bag_sack|size_measurement|begin_commence|beginning_start|set_up_start|start_begin|moment_minute_second,
4314,cz,111,panic,B2,Mixed Conditional,"Kdyby z bytu odešla o pět minut dřív, teď by byla v tom vlaku.","If she had left the flat five minutes earlier, she would be on that train right now.","If she had left the flat five minutes earlier, she would be on that train right now.",,would be,,exact,conditional verb phrase complete,active_prodrop,False,,,3sg,sg,f,present,False,False,False,R,model,"Kdyby z bytu odešla o pět minut dřív, ona by teď byla v tom vlaku.",forget_leave|go_away|leave_depart|leave_go|set_off_out|flat_apartment|moment_minute_second|exercise_work_out|teach_train|train_practise|exactly_just_right|now_right_now|right_correct|right_now_at_the_moment|now_right_now|right_now_at_the_moment,
32078,cz,367,effort,A1,Wh- questions,Proč křičí? Protože tohle úsilí je čistá agonie!,Why is he screaming? Because this effort is pure agony!,Why is he screaming? Because this effort is pure agony!,,Why,,exact,wh-word is the tested item,active_prodrop,False,,,3sg,sg,,present,False,False,False,R,model,Proč on křičí? Protože tohle úsilí je čistá agonie!,since_as|clean_pure,
32091,cz,367,effort,A2,Adjective comparison,Tohle úsilí je větší než včerejší trénink.,This effort is bigger than yesterday's training.,This effort is bigger than yesterday's training.,,bigger,,exact,comparative is the tested item,active_agent,True,Tohle úsilí,,3sg,sg,n,present,False,False,False,U,model,Tohle úsilí je větší než včerejší trénink.,big_large|exercise_work_out|teach_train|train_practise,
11970,cz,1065,boil,A1,"A, AN, THE",Je to ten jediný hrnec v malé chalupě.,It is the only pot in the small hut.,It is the only pot in the small hut.,,the,,exact,article is the tested item,active_agent,True,to,,3sg,sg,n,present,False,False,False,U,script,Je to ten jediný hrnec v malé chalupě.,pan_pot|small_little_tiny,
11984,cz,1065,boil,A2,"Much, Many, Some...",Kolik vody vře v hrnci?,How much water is boiling in the pot?,How much water is boiling in the pot?,,much,,exact,quantifier is the tested item,impersonal,False,,,3sg,sg,,present,False,False,False,U,model,Kolik vody vře v hrnci?,boil_come_to_boil|pan_pot,
34382,cz,883,to pick,A1,Modal verb CAN,"On může trhat červená rajčata, ne zelená.","He can pick the red tomatoes, not the green ones.","He can pick the red tomatoes, not the green ones.",,can,,exact,modal is the tested item,active_agent,True,On,,3sg,sg,m,present,False,False,False,U,script,"On může trhat červená rajčata, ne zelená.",choose_pick_select|pick_pluck,
34386,cz,883,to pick,A2,"Must, Have to...","Rajčata rostou na rostlinách, tak on je musí utrhnout z rostliny.","Tomatoes grow on plants, so he has to pick them off the plant.","Tomatoes grow on plants, so he has to pick them off the plant.",,has to,,exact,obligation form is tested,active_agent,True,on,,3sg,sg,m,present,False,False,False,U,script,"Rajčata rostou na rostlinách, tak on je musí utrhnout z rostliny.",become_get|grow_get_bigger|plant_sow|choose_pick_select|pick_pluck|plant_sow,
824,cz,22,bark,B1,Past Perfect Simple,"Než odloupla břízu, on už zaklepal na starou borovou kůru dvakrát.","By the time she peeled the birch, he had already knocked on the old pine bark twice.","By the time she peeled the birch, he had already knocked on the old pine bark twice.",,had already knocked,,exact,contiguous past perfect span,active_agent,True,on,,3sg,sg,m,past,False,False,False,U,script,"Než odloupla břízu, on už zaklepal na starou borovou kůru dvakrát.",peel_skin|skin_peel_rind|knock_bang|old_ancient|old_elderly,
844,cz,22,bark,B2,Advanced Passive Voice,"Ty úhledné kulaté díry byly vyvrtány datlem dávno předtím, než ti dva přišli.",Those neat round holes had been drilled by a woodpecker long before the two of them arrived.,Those neat round holes had been drilled by a woodpecker long before the two of them arrived.,,had been drilled,,exact,complete passive verb phrase,passive,False,Ty úhledné kulaté díry,ti dva,2sg,sg,f,past,False,False,False,U,model,"Ty úhledné kulaté díry byly vyvrtány datlem dávno předtím, než ti dva přišli.",neat_tidy|round_circular|in_front_of_before|arrive_come,
23033,cz,1854,skirt,A1,Prepositions of place/time,Schází po kamenných schodech v parku.,She walks down the stone steps in the park.,She walks down the stone steps in the park.,,down,,exact,preposition is the tested item,active_prodrop,False,,,3sg,sg,,present,False,False,False,R,model,Ona schází po kamenných schodech v parku.,hike_walk|walk_stroll|rock_stone_pebble|stone_rock|stairs_steps,
23042,cz,1854,skirt,A2,Countable and uncountable,Sukně je ušitá z měkké žluté látky,The skirt is made of soft yellow fabric.,The skirt is made of soft yellow fabric.,,fabric,,exact,uncountable noun is tested,passive,False,Sukně,,3sg,sg,f,present,False,False,False,U,model,Sukně je ušitá z měkké žluté látky,cook_make|earn_make|make_create|prepare_make|soft_gentle,
39443,cz,3169,flow,B1,1. Conditional,"Pokud proud zůstane takhle silný, tým překoná svůj 10minutový cíl.","If the flow stays this strong, the team will beat its 10-minute target.","If the flow stays this strong, the team will beat its 10-minute target.",,will beat,,exact,future verb phrase complete,active_agent,True,tým,proud,3sg,sg,m,future,False,True,False,U,model,"Pokud proud zůstane takhle silný, tým překoná svůj 10minutový cíl.",hold_stay_still|stay_remain|strong_powerful|team_side_squad|win_beat|moment_minute_second|goal_aim_target,
12424,cz,1100,burn,A1,Wh- questions,Co spálí na pánvi?,What does he burn in the frying pan?,What does he burn in the frying pan?,What will he burn in the frying pan?,What,What,exact,wh-word is the tested item,active_prodrop,False,,,3sg,sg,,future,True,True,False,R,model,Co on spálí na pánvi?,burn_blaze|pan_pot,
12434,cz,1100,burn,A2,Countable and uncountable,V kuchyni je příliš mnoho kouře,There is too much smoke in the kitchen.,There is too much smoke in the kitchen.,,smoke,,exact,uncountable noun is tested,impersonal,False,,,3sg,sg,,present,False,False,False,U,model,V kuchyni je příliš mnoho kouře,,
14624,cz,1254,drinking,A1,TO BE,Voda v láhvi je hodně studená.,The water in the bottle is very cold.,The water in the bottle is very cold.,,is,,exact,copula is the tested item,active_agent,True,Voda v láhvi,,3sg,sg,f,present,False,False,False,U,script,Voda v láhvi je hodně studená.,cold_chilly_cool|cold_freezing,
14646,cz,1254,drinking,A2,"Must, Have to...",Na dlouhé túře musíš hodně pít.,You must drink a lot on a long hike.,You must drink a lot on a long hike.,,must,,exact,modal is the tested item,active_prodrop,False,,,2sg,sg,,present,False,False,False,R,script,Na dlouhé túře ty musíš hodně pít.,drink_have|sip_drink|hike_walk,
40500,cz,3268,law,B1,2. Conditional,"Kdyby kniha zákonů nebyla tak těžká, nesla by ji jednou rukou.","If the law book weren't so heavy, she would carry it with one hand.","If the law book weren't so heavy, she would carry it with one hand.",,would carry,,exact,conditional verb phrase complete,active_prodrop,False,,kniha zákonů,3sg,sg,f,present,False,False,False,U,script,"Kdyby kniha zákonů nebyla tak těžká, nesla by ji jednou rukou.",rule_law|book_reserve|book_schedule|thick_heavy|carry_bring|hold_carry|give_hand,
36094,cz,2094,truck,A2,"Much, Many, Some...",V náklaďáku už není hodně místa.,There isn't much space left in the truck.,There isn't much space left in the truck.,,much,,exact,quantifier is the tested item,impersonal,False,,,3sg,sg,,present,False,False,False,U,script,V náklaďáku už není hodně místa.,room_space|forget_leave|go_away|leave_depart|leave_go|set_off_out|lorry_truck,
